time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,
2018-12-10T22:21:57.780Z,31.3074,48.2105,10,4.3,mb,,80,4.334,0.42,us,us2000itmu,2019-02-16T22:29:03.040Z,"28 km S of S?sangerd, Iran",earthquake,9.3,1.9,0.13,17,reviewed,us,us,
2018-12-09T03:24:10.560Z,34.2797,45.8032,10,4.7,mb,,48,0.838,1.14,us,us1000i58t,2019-02-16T19:52:33.040Z,"20 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,5.7,1,0.067,68,reviewed,us,us,
2018-12-04T20:23:58.340Z,35.0228,46.6261,10,3.7,mb,,92,0.749,0.89,us,us1000i2ah,2019-02-16T19:52:19.040Z,"24 km E of P?veh, Iran",earthquake,4.7,2,0.226,5,reviewed,us,us,
2018-12-04T09:32:52.130Z,32.9856,45.8868,10,4.4,mb,,125,2.13,1.1,us,us1000i4aj,2019-02-16T19:52:18.040Z,"30 km WSW of Mehr?n, Iran",earthquake,10.7,1.9,0.108,25,reviewed,us,us,
2018-11-29T13:16:23.460Z,34.3993,45.8891,10,4.5,mb,,226,0.729,0.82,us,us1000hxuv,2019-02-09T19:02:11.040Z,"7 km SSE of Sarpol-e Z?ah?b, Iran",earthquake,11.2,2,0.082,44,reviewed,us,us,
2018-11-27T23:50:10.020Z,34.2214,45.6628,10,4.4,mb,,53,0.894,0.54,us,us1000hyev,2019-02-09T19:02:12.040Z,"32 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.1,1.7,0.088,37,reviewed,us,us,
2018-11-27T11:11:45.760Z,34.1276,45.6461,10,4.4,mb,,125,0.988,0.53,us,us1000hyeb,2019-02-09T19:02:12.040Z,"42 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,4,1.9,0.117,21,reviewed,us,us,
2018-11-27T06:36:34.150Z,34.3789,45.4852,10,4.6,mb,,75,0.761,0.96,us,us1000hwy4,2019-02-09T19:02:10.040Z,"35 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,5.3,1.9,0.081,45,reviewed,us,us,
2018-11-26T01:19:41.530Z,34.3065,45.6989,10,4.9,mb,,71,0.808,0.82,us,us1000hwjg,2019-02-09T19:02:09.040Z,"22 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.5,1.8,0.061,85,reviewed,us,us,
2018-11-26T00:38:36.740Z,34.3869,45.7492,10,4.9,mb,,74,0.728,0.79,us,us1000hwjc,2019-02-09T19:02:09.040Z,"13 km SW of Sarpol-e Z?ah?b, Iran",earthquake,7.2,1.8,0.047,140,reviewed,us,us,
2018-11-25T23:00:46.470Z,34.238,45.6438,10,5,mb,,87,0.879,0.54,us,us1000hwi6,2019-02-02T20:02:30.040Z,"31 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.8,1.8,0.037,228,reviewed,us,us,
2018-11-25T22:28:20.130Z,34.2571,45.4842,10,4.4,mb,,87,0.879,0.83,us,us1000hwh9,2019-02-02T20:02:30.040Z,"41 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,4,1.8,0.112,23,reviewed,us,us,
2018-11-25T20:56:37.520Z,34.147,45.5038,10,4.5,mb,,218,0.983,0.92,us,us1000hwg9,2019-02-02T20:02:30.040Z,"44 km N of Mandal?, Iraq",earthquake,10.6,1.9,0.092,35,reviewed,us,us,
2018-11-25T20:42:40.790Z,34.0887,45.6969,10,4.3,mb,,66,1.026,1.24,us,us1000hwg1,2019-02-02T20:02:30.040Z,"39 km NNE of Mandal?, Iraq",earthquake,6.3,1.9,0.092,34,reviewed,us,us,
2018-11-25T17:31:18.200Z,34.3095,45.7095,10,4.2,mb,,183,0.805,1.32,us,us1000hyc0,2019-02-02T20:02:32.040Z,"21 km SW of Sarpol-e Z?ah?b, Iran",earthquake,7.5,2,0.186,8,reviewed,us,us,
2018-11-25T17:09:36.010Z,34.4157,45.7209,10,5.2,mww,,67,0.699,0.93,us,us1000hwe7,2019-02-02T20:02:30.040Z,"13 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,7.4,1.8,0.071,19,reviewed,us,us,
2018-11-25T16:37:32.830Z,34.3609,45.7443,18,6.3,mww,,22,0.754,0.86,us,us1000hwdw,2020-07-10T16:01:10.428Z,"15 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.7,1.8,0.059,28,reviewed,us,us,
2018-11-22T05:50:53.430Z,37.2629,42.4171,10,4.1,mb,,53,1.321,0.79,us,us1000hvbh,2019-02-02T20:02:28.040Z,"1 km SW of YenikÃ¶y, Turkey",earthquake,6,2,0.127,17,reviewed,us,us,
2018-11-19T22:37:44.010Z,34.612,46.0604,10,4.4,mb,,120,0.576,0.93,us,us1000hu66,2019-02-02T20:02:26.040Z,"24 km NE of Sarpol-e Z?ah?b, Iran",earthquake,5.4,1.8,0.083,42,reviewed,us,us,
2018-11-17T19:19:06.090Z,34.5709,46.2268,10,4.5,mb,,48,0.685,0.68,us,us1000ht9l,2019-01-30T18:36:25.040Z,"35 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.4,1.9,0.066,67,reviewed,us,us,
2018-11-11T13:49:19.100Z,31.3121,48.2291,10,4.4,mb,,108,4.338,0.63,us,us1000hsv2,2019-01-21T16:42:56.040Z,"28 km S of S?sangerd, Iran",earthquake,3.8,1.9,0.138,21,reviewed,us,us,
2018-11-05T20:32:09.530Z,34.6884,46.1554,10,4.2,mb,,156,0.557,0.93,us,us2000i75n,2019-01-21T16:42:56.040Z,"35 km WSW of Jav?nr?d, Iran",earthquake,6.1,1.9,0.1,28,reviewed,us,us,
2018-10-29T13:46:58.960Z,33.0131,48.5087,10,4.3,mb,,139,3.124,0.18,us,us2000i62p,2019-01-21T14:29:38.040Z,"54 km SSE of Khorramabad, Iran",earthquake,5.4,1.9,0.267,10,reviewed,us,us,
2018-10-28T23:22:43.630Z,33.1369,48.531,10,4.4,mb,,58,3.055,0.9,us,us1000hibf,2019-01-10T17:18:41.040Z,"42 km SSE of Khorramabad, Iran",earthquake,7.5,1.9,0.069,60,reviewed,us,us,
2018-10-20T11:33:36.400Z,34.5944,46.127,10,4,mb,,113,0.619,1.06,us,us1000hgxz,2018-12-21T22:27:10.040Z,"28 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,8.6,2,0.15,12,reviewed,us,us,
2018-10-18T15:14:47.660Z,33.8932,48.5639,10,4.4,mb,,58,2.646,0.88,us,us1000hdxq,2018-12-21T22:27:04.040Z,"17 km W of Bor?jerd, Iran",earthquake,7.7,1.9,0.069,61,reviewed,us,us,
2018-10-17T03:16:54.760Z,34.4333,45.4753,10,4.5,mb,,47,0.711,0.91,us,us1000hd6x,2018-12-21T22:27:02.040Z,"35 km W of Sarpol-e Z?ah?b, Iran",earthquake,4.6,1.9,0.096,32,reviewed,us,us,
2018-09-30T23:49:24.860Z,34.5376,46.2001,10,4.4,mb,,63,1.245,1.05,us,us1000h4tc,2018-12-01T16:43:44.040Z,"32 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.8,1.9,0.066,66,reviewed,us,us,
2018-09-23T22:17:54.700Z,32.9813,45.989,10,4.2,mb,,79,2.678,0.79,us,us2000hj50,2018-11-27T15:52:04.040Z,"22 km SW of Mehr?n, Iran",earthquake,7.9,1.9,0.101,27,reviewed,us,us,
2018-09-19T19:29:20.180Z,33.6162,45.7234,10,4.6,mb,,49,1.497,0.67,us,us2000hh9h,2018-11-27T15:51:59.040Z,"21 km SE of Mandal?, Iraq",earthquake,6.9,1.8,0.054,102,reviewed,us,us,
2018-09-13T17:05:12.850Z,34.6984,45.9766,10,4.1,mb,,112,0.467,0.86,us,us2000he22,2018-11-21T18:19:10.040Z,"28 km NNE of Sarpol-e Z?ah?b, Iran",earthquake,6.7,2,0.103,26,reviewed,us,us,
2018-09-09T23:53:55.410Z,34.3659,45.8045,10,4.3,mb,,72,1.292,0.64,us,us2000hbmw,2018-11-14T17:40:20.040Z,"11 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,7.8,1.9,0.066,65,reviewed,us,us,
2018-09-03T08:25:21.120Z,34.4606,45.4909,10,4.4,mb,,57,0.681,1.12,us,us2000hcvn,2018-11-14T17:40:12.040Z,"34 km W of Sarpol-e Z?ah?b, Iran",earthquake,5.4,1.8,0.083,42,reviewed,us,us,
2018-09-01T05:31:11.970Z,34.3868,45.7902,10,4.4,mb,,72,0.73,1.42,us,us2000h6d6,2018-11-07T18:37:08.040Z,"10 km SW of Sarpol-e Z?ah?b, Iran",earthquake,2.4,1.9,0.076,50,reviewed,us,us,
2018-08-31T21:05:44.360Z,34.6512,46.0736,10,5.3,mwr,,40,0.548,0.71,us,us2000h691,2018-11-07T18:37:07.040Z,"28 km NE of Sarpol-e Z?ah?b, Iran",earthquake,5.2,1.8,0.086,13,reviewed,us,us,
2018-08-29T18:55:41.960Z,34.6434,46.231,10,4.1,mb,,98,0.632,1.19,us,us1000gjn3,2018-11-07T18:37:04.040Z,"31 km WSW of Jav?nr?d, Iran",earthquake,2.8,2,0.185,8,reviewed,us,us,
2018-08-29T05:34:37.980Z,34.7682,46.1199,10,4.8,mb,,62,0.478,1.1,us,us1000gjbs,2018-11-07T18:37:04.040Z,"36 km W of Jav?nr?d, Iran",earthquake,8.1,1.9,0.061,82,reviewed,us,us,
2018-08-27T15:28:41.000Z,34.6959,46.2537,10,4.2,mb,,292,0.607,0.53,us,us2000h8qx,2018-11-07T18:37:10.040Z,"26 km WSW of Jav?nr?d, Iran",earthquake,7,2,0.176,9,reviewed,us,us,
2018-08-26T16:42:13.870Z,32.0794,47.9336,10,4.4,mb,,134,3.548,0.7,us,us2000h893,2018-11-01T17:51:05.040Z,"31 km WSW of Sh?sh, Iran",earthquake,5.6,2,0.219,6,reviewed,us,us,
2018-08-26T15:51:41.750Z,34.619,46.1194,10,4.2,mb,,80,0.595,0.65,us,us2000h88p,2018-11-01T17:51:05.040Z,"29 km NE of Sarpol-e Z?ah?b, Iran",earthquake,6.4,1.9,0.146,13,reviewed,us,us,
2018-08-26T09:23:33.250Z,34.5589,46.1467,10,4.5,mb,,77,0.658,1.44,us,us2000h88k,2018-11-01T17:51:05.040Z,"28 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.3,1.9,0.14,15,reviewed,us,us,
2018-08-26T08:25:03.190Z,34.6463,46.3395,10,4,mb,,103,0.692,0.59,us,us1000ghj8,2018-11-01T17:51:00.040Z,"23 km SW of Jav?nr?d, Iran",earthquake,5.9,1.7,0.144,13,reviewed,us,us,
2018-08-26T05:18:27.910Z,34.5657,46.2057,10,4.2,mb,,80,0.679,0.85,us,us2000h884,2018-11-01T17:51:05.040Z,"33 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.7,1.9,0.146,13,reviewed,us,us,
2018-08-26T00:53:53.980Z,34.7062,46.5108,10,4.3,mb,,61,0.768,0.78,us,us1000ghek,2018-11-01T17:50:59.040Z,"9 km S of Jav?nr?d, Iran",earthquake,6.4,1.9,0.108,24,reviewed,us,us,
2018-08-25T23:25:05.840Z,34.5676,46.2361,10,4.4,mb,,63,0.693,0.68,us,us1000ghdx,2018-11-01T17:50:59.040Z,"36 km SW of Jav?nr?d, Iran",earthquake,3.5,1.9,0.083,42,reviewed,us,us,
2018-08-25T22:40:37.050Z,34.6443,46.2561,10,4.3,mb,,127,0.645,0.6,us,us2000h784,2018-11-01T17:51:05.040Z,"29 km SW of Jav?nr?d, Iran",earthquake,5.4,2,0.161,11,reviewed,us,us,
2018-08-25T22:13:25.620Z,34.6111,46.2422,10,6,mww,,28,0.662,0.79,us,us1000ghda,2020-07-10T15:54:44.647Z,"32 km SW of Jav?nr?d, Iran",earthquake,6,1.8,0.065,23,reviewed,us,us,
2018-08-04T17:02:03.410Z,34.548,46.2323,26.49,4.1,mb,,63,0.706,0.95,us,us1000g5cg,2018-10-16T15:34:11.040Z,"35 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.3,8.1,0.111,22,reviewed,us,us,
2018-07-28T18:00:51.480Z,33.4287,47.6602,10,4.2,mb,,55,2.327,1.27,us,us2000gg8r,2018-10-09T16:43:27.040Z,"12 km SSE of K?hdasht, Iran",earthquake,7.6,1.9,0.088,37,reviewed,us,us,
2018-07-26T15:51:17.430Z,34.1817,45.6017,10,4.1,mb,,66,0.938,1.45,us,us2000gei2,2018-10-09T16:43:27.040Z,"39 km SW of Sarpol-e Z?ah?b, Iran",earthquake,5.5,1.9,0.094,31,reviewed,us,us,
2018-07-25T01:47:47.560Z,34.6291,46.3206,10,4.3,mb,,78,0.693,1.17,us,us2000gd79,2018-10-09T16:43:27.040Z,"25 km SW of Jav?nr?d, Iran",earthquake,5.8,1.9,0.096,31,reviewed,us,us,
2018-07-24T19:58:29.570Z,34.7438,45.5621,10,4.3,mb,,63,0.394,1.16,us,us2000gcz2,2018-10-09T16:43:20.040Z,"41 km NW of Sarpol-e Z?ah?b, Iran",earthquake,6.4,1.9,0.075,51,reviewed,us,us,
2018-07-24T08:46:12.160Z,34.5762,46.2547,10,4.3,mb,,116,0.695,1.13,us,us2000gcfz,2018-10-09T16:43:27.040Z,"34 km SW of Jav?nr?d, Iran",earthquake,5.9,1.7,0.107,25,reviewed,us,us,
2018-07-23T00:59:49.730Z,34.5567,46.2181,10,4.3,mb,,63,0.692,1.07,us,us2000gbit,2018-10-09T16:43:27.040Z,"34 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,5.5,1.3,0.071,57,reviewed,us,us,
2018-07-22T16:48:49.700Z,34.6191,46.2607,10,4.4,mb,,62,0.666,0.73,us,us2000gbam,2018-10-04T14:15:30.040Z,"30 km SW of Jav?nr?d, Iran",earthquake,5.8,1.9,0.08,45,reviewed,us,us,
2018-07-22T10:07:27.220Z,34.5909,46.1661,12,5.8,mww,,30,0.64,1.04,us,us2000gb4d,2020-07-10T17:13:28.337Z,"31 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,5.9,1.8,0.065,23,reviewed,us,us,
2018-07-16T05:33:50.950Z,34.6339,46.4869,10,4.1,mb,,71,0.793,1.22,us,us2000g5xp,2018-10-04T14:15:30.040Z,"18 km S of Jav?nr?d, Iran",earthquake,5.6,1.9,0.094,31,reviewed,us,us,
2018-07-15T07:11:01.410Z,34.6386,46.2454,10,4.5,mb,,62,0.643,0.95,us,us2000g5gu,2018-10-02T16:40:42.040Z,"30 km SW of Jav?nr?d, Iran",earthquake,6.7,1.9,0.054,99,reviewed,us,us,
2018-07-11T11:13:19.410Z,33.3481,48.4456,10,4.3,mb,,57,2.865,0.83,us,us2000g2jq,2018-10-02T16:40:35.040Z,"17 km SSE of Khorramabad, Iran",earthquake,4.4,1.9,0.097,30,reviewed,us,us,
2018-06-26T22:13:05.620Z,34.5339,45.6278,9.43,4.4,mb,,47,0.586,0.8,us,us1000f2s4,2018-09-21T16:25:55.040Z,"23 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,5.6,4.9,0.073,54,reviewed,us,us,
2018-06-26T17:57:04.640Z,34.6473,46.138,10,4.7,mb,,93,0.58,0.78,us,us1000f2gd,2020-07-10T15:50:41.833Z,"32 km NE of Sarpol-e Z?ah?b, Iran",earthquake,2.8,1.9,0.047,141,reviewed,us,us,
2018-06-23T21:37:49.290Z,34.37,45.9165,10,4.3,mb,,48,0.762,1.03,us,us1000ezvm,2018-09-19T15:15:56.040Z,"11 km SSE of Sarpol-e Z?ah?b, Iran",earthquake,5.9,1.4,0.071,56,reviewed,us,us,
2018-06-08T23:42:16.030Z,35.5896,45.5143,10,3.7,ml,,168,0.055,1.42,us,us1000emv7,2018-08-29T16:35:57.040Z,"7 km ENE of As Sulaym?n?yah, Iraq",earthquake,5.7,1.7,0.256,2,reviewed,us,us,
2018-06-06T00:07:08.310Z,34.557,46.1006,10,4,mb,,113,0.64,1.17,us,us1000ejbl,2018-08-29T16:34:19.040Z,"24 km ENE of Sarpol-e Z?ah?b, Iran",earthquake,6.2,2,0.113,21,reviewed,us,us,
2018-05-27T04:45:18.750Z,32.1314,48.4144,10,4.5,mb,,63,3.73,0.72,us,us1000ecw9,2018-08-21T21:23:53.040Z,"17 km ESE of Sh?sh, Iran",earthquake,7.5,1.9,0.061,78,reviewed,us,us,
2018-05-27T01:39:03.900Z,32.0975,48.2635,10,4.1,mb,,71,3.684,1.29,us,us1000efd6,2018-08-21T21:23:56.040Z,"10 km S of Sh?sh, Iran",earthquake,3.3,2,0.158,11,reviewed,us,us,
2018-05-26T14:24:38.490Z,31.9994,48.4099,10,4.4,mb,,70,3.835,0.79,us,us1000ees2,2018-08-21T21:23:55.040Z,"26 km SE of Sh?sh, Iran",earthquake,4.3,2,0.155,12,reviewed,us,us,
2018-05-26T14:14:59.560Z,31.8688,48.6137,10,4.5,mb,,58,4.041,1.34,us,us1000ecq8,2018-08-21T21:23:53.040Z,"29 km SW of Sh?shtar, Iran",earthquake,7.3,1.9,0.121,20,reviewed,us,us,
2018-05-22T14:48:51.190Z,32.1185,48.552,10,4.4,mb,,141,3.811,1.19,us,us1000ec0t,2018-08-21T21:23:51.040Z,"27 km SSE of Shahrak-e K?l?r?, Iran",earthquake,5.8,2,0.536,2,reviewed,us,us,
2018-05-22T11:36:32.160Z,33.1866,46.2163,10,4.2,mb,,69,1.968,0.8,us,us1000e9vr,2018-08-21T21:23:48.040Z,"8 km NE of Mehr?n, Iran",earthquake,7.6,1.9,0.095,31,reviewed,us,us,
2018-05-22T00:35:58.490Z,34.8994,45.9697,17.11,4.3,mb,,147,0.298,1.37,us,us1000ec06,2018-08-21T21:23:50.040Z,"30 km S of ?alabja, Iraq",earthquake,6.6,8.4,0.216,6,reviewed,us,us,
2018-05-22T00:31:53.210Z,34.8906,45.8006,10,4.5,mb,,115,0.235,1.14,us,us1000e9mv,2018-08-21T21:23:47.040Z,"36 km SSW of ?alabja, Iraq",earthquake,5.7,1.9,0.07,60,reviewed,us,us,
2018-05-20T11:22:51.110Z,32.0606,48.3515,10,4.1,mb,,90,3.756,0.73,us,us1000e8yl,2018-08-15T19:46:59.040Z,"17 km SE of Sh?sh, Iran",earthquake,6.2,2,0.114,21,reviewed,us,us,
2018-04-28T01:13:19.530Z,32.8263,46.0774,10,4.1,mb,,54,2.304,0.9,us,us1000dtrq,2018-07-25T21:37:31.040Z,"33 km SSW of Mehr?n, Iran",earthquake,6.6,1.9,0.102,26,reviewed,us,us,
2018-04-16T04:30:35.400Z,35.8914,44.6868,10,4.6,mb,,59,1.143,0.74,us,us2000e0te,2018-07-17T02:05:27.040Z,"21 km SSE of Koysinceq, Iraq",earthquake,6.8,1.9,0.056,93,reviewed,us,us,
2018-04-02T03:03:23.670Z,34.3435,45.782,10,4.2,mb,,65,0.773,1.29,us,us1000dcaz,2018-06-30T01:11:23.040Z,"15 km SSW of Sarpol-e Z?ah?b, Iran",earthquake,6.2,1.5,0.096,30,reviewed,us,us,
2018-04-01T08:35:26.410Z,34.4028,45.7476,10,5,mww,,45,0.712,0.88,us,us1000dc2w,2020-07-10T15:44:16.549Z,"12 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,4.1,1.9,0.089,12,reviewed,us,us,
2018-03-28T01:55:30.400Z,34.3755,45.5579,10,4.2,mb,,65,0.751,0.49,us,us1000d9zw,2018-06-22T21:32:12.040Z,"29 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,6.5,1.9,0.104,26,reviewed,us,us,
2018-03-28T01:19:20.180Z,34.3729,45.4381,10,4.3,mb,,65,0.777,1.14,us,us2000dv1d,2018-06-22T21:32:12.040Z,"40 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,7,1.9,0.099,29,reviewed,us,us,
2018-03-28T00:27:03.790Z,34.3702,45.4558,10,4.4,mb,,65,0.776,0.99,us,us1000d9y4,2018-06-22T21:32:12.040Z,"38 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,5.4,1.9,0.071,57,reviewed,us,us,
2018-03-07T19:01:06.730Z,33.9156,46.4,10,4.1,mb,,72,1.323,1.19,us,us2000dduv,2018-06-08T05:12:14.040Z,"30 km N of ?l?m, Iran",earthquake,8.4,2,0.103,26,reviewed,us,us,
2018-02-24T16:26:34.080Z,33.8472,45.1819,10,4,mb,,69,1.342,1.37,us,us2000d7f3,2018-05-22T02:00:25.040Z,"26 km ESE of Al Miqd?d?yah, Iraq",earthquake,8.2,2,0.13,16,reviewed,us,us,
2018-02-19T21:31:39.320Z,36.1491,44.9604,10,4.3,mb,,58,1.201,0.92,us,us2000d4y8,2018-05-22T02:00:18.040Z,"30 km ENE of Koysinceq, Iraq",earthquake,5.9,1.9,0.071,56,reviewed,us,us,
2018-02-19T19:20:45.260Z,35.9968,44.8643,10,4.5,mb,,64,1.121,0.83,us,us2000d4wi,2018-05-22T02:00:17.040Z,"23 km ESE of Koysinceq, Iraq",earthquake,3,1.9,0.07,59,reviewed,us,us,
2018-02-19T11:02:00.080Z,34.3132,45.3496,10,4.6,mb,,101,0.857,0.95,us,us2000d4pf,2018-05-22T02:00:17.040Z,"49 km WSW of Sarpol-e Z?ah?b, Iran",earthquake,6,1.9,0.067,67,reviewed,us,us,
2018-02-16T18:22:00.350Z,33.5158,45.6954,10,4,mb,,69,1.597,0.97,us,us2000d897,2018-05-15T06:29:11.040Z,"28 km SSE of Mandal?, Iraq",earthquake,6.5,1.9,0.089,34,reviewed,us,us,
2018-02-01T20:14:48.500Z,34.5902,45.4786,10,4.4,mb,,76,0.561,1.02,us,us2000d12d,2018-04-25T01:39:41.040Z,"38 km WNW of Sarpol-e Z?ah?b, Iran",earthquake,7.2,1.9,0.078,48,reviewed,us,us,
2018-01-31T21:29:11.330Z,33.6345,45.7253,18.8,4.2,mb,,73,1.478,0.63,us,us1000cdef,2018-04-25T01:39:40.040Z,"20 km SE of Mandal?, Iraq",earthquake,7.4,5.5,0.088,36,reviewed,us,us,
2018-01-26T21:12:58.370Z,33.6132,45.759,10,4,mb,,80,1.5,1.03,us,us1000cif2,2018-04-20T07:05:27.040Z,"24 km SE of Mandal?, Iraq",earthquake,6.9,1.9,0.111,22,reviewed,us,us,
2018-01-26T20:17:35.220Z,33.5825,45.6598,10,4.6,mb,,66,1.531,0.89,us,us2000cq1f,2018-04-20T07:05:27.040Z,"20 km SSE of Mandal?, Iraq",earthquake,6.5,1.9,0.057,91,reviewed,us,us,
2018-01-25T03:19:13.940Z,34.658,46.2858,10,4,mb,,117,0.652,0.92,us,us1000chjf,2018-04-20T07:05:21.040Z,"26 km SW of Jav?nr?d, Iran",earthquake,5.1,1.8,0.138,14,reviewed,us,us,
2018-01-23T03:45:14.210Z,33.4499,46.9244,10,4.7,mb,,71,1.938,0.78,us,us2000cmwc,2018-04-20T07:05:07.040Z,Iran-Iraq border region,earthquake,7.9,1.9,0.053,106,reviewed,us,us,
2018-01-21T13:21:30.450Z,33.4388,45.651,10,4.3,mb,,240,1.674,0.84,us,us1000cdsh,2018-04-10T01:11:50.040Z,"35 km SSE of Mandal?, Iraq",earthquake,8.7,1.9,0.148,13,reviewed,us,us,
2018-01-21T05:45:39.890Z,34.6336,45.5972,10,4.1,mb,,199,0.492,0.83,us,us2000cm27,2018-04-10T01:11:50.040Z,"30 km NW of Sarpol-e Z?ah?b, Iran",earthquake,5.8,1.9,0.112,22,reviewed,us,us,
2018-01-21T02:19:37.010Z,34.5033,45.4454,10,4.2,mb,,114,0.652,0.73,us,us2000cm1f,2018-04-10T01:11:49.040Z,"38 km W of Sarpol-e Z?ah?b, Iran",earthquake,4.2,1.8,0.078,46,reviewed,us,us,
2018-01-19T22:17:55.880Z,33.7156,45.7137,10,5,mb,,84,1.397,0.83,us,us2000clji,2018-04-10T01:11:48.040Z,"15 km ESE of Mandal?, Iraq",earthquake,6.1,1.8,0.036,245,reviewed,us,us,
2018-01-18T16:48:38.450Z,34.4907,45.2213,10.43,4,mb,,69,0.747,0.73,us,us2000crrp,2018-04-10T01:11:46.040Z,"32 km SE of Kifr?, Iraq",earthquake,5.8,4.2,0.15,12,reviewed,us,us,
2018-01-18T13:38:12.190Z,33.1605,47.0547,10,4.2,mb,,215,2.243,1.17,us,us2000crrf,2018-04-10T01:11:45.040Z,western Iran,earthquake,11.9,2,0.098,29,reviewed,us,us,
2018-01-16T15:29:58.520Z,33.4582,45.6685,10,4.2,mb,,169,1.655,0.37,us,us2000cqy9,2018-04-10T01:11:42.040Z,"33 km SSE of Mandal?, Iraq",earthquake,13.5,2,0.159,11,reviewed,us,us,
2018-01-15T15:04:59.090Z,33.5838,45.6706,10,4.1,mb,,239,1.529,0.85,us,us2000cpye,2018-04-10T01:11:41.040Z,"21 km SSE of Mandal?, Iraq",earthquake,10.7,2,0.234,5,reviewed,us,us,
2018-01-15T14:27:45.940Z,31.6495,46.961,10,4.5,mb,,75,3.61,0.46,us,us2000cjny,2018-04-10T01:11:41.040Z,"27 km SW of Al â€˜Am?rah, Iraq",earthquake,7.7,1.9,0.063,74,reviewed,us,us,
2018-01-13T09:31:53.620Z,33.582,45.7026,10,4,mb,,133,1.531,0.64,us,us2000cpuv,2018-04-03T01:40:29.040Z,"22 km SE of Mandal?, Iraq",earthquake,7.6,2,0.123,18,reviewed,us,us,
2018-01-13T09:24:19.560Z,33.6269,45.653,10,4.2,mb,,71,1.487,0.72,us,us2000cpuu,2018-04-03T01:40:29.040Z,"16 km SE of Mandal?, Iraq",earthquake,6.9,1.8,0.118,20,reviewed,us,us,
2018-01-13T06:30:30.300Z,33.581,45.7035,10,4.3,mb,,71,1.532,0.88,us,us2000cj8q,2018-04-03T01:40:29.040Z,"23 km SE of Mandal?, Iraq",earthquake,5.1,1.9,0.085,39,reviewed,us,us,
2018-01-13T00:33:28.240Z,33.5382,45.663,10,4.3,mb,,214,1.575,0.94,us,us2000cj67,2018-04-03T01:40:28.040Z,"25 km SSE of Mandal?, Iraq",earthquake,9.8,2,0.075,50,reviewed,us,us,
2018-01-12T19:14:18.800Z,33.7338,45.6574,16.35,4.3,mb,,71,1.38,0.82,us,us2000cps7,2018-04-03T01:40:28.040Z,"9 km E of Mandal?, Iraq",earthquake,6,3.5,0.099,31,reviewed,us,us,
2018-01-12T17:50:41.200Z,33.6246,45.6881,10,4.6,mb,,50,1.488,1.05,us,us2000cj0m,2018-04-03T01:40:28.040Z,"18 km SE of Mandal?, Iraq",earthquake,6,1.9,0.058,88,reviewed,us,us,
2018-01-12T11:43:47.870Z,33.4965,45.5812,10,4.1,mb,,134,1.62,0.53,us,us2000cprq,2018-04-03T01:40:28.040Z,"28 km S of Mandal?, Iraq",earthquake,6.8,1.8,0.112,22,reviewed,us,us,
2018-01-11T21:52:22.380Z,33.6461,45.5898,10,4.4,mb,,71,1.471,1.15,us,us2000cpb4,2018-04-03T01:40:27.040Z,"11 km SSE of Mandal?, Iraq",earthquake,5.4,1.9,0.089,36,reviewed,us,us,
2018-01-11T21:50:44.880Z,33.6792,45.6657,10,4.7,mb,,164,1.434,0.61,us,us2000cikp,2018-04-03T01:40:27.040Z,"12 km SE of Mandal?, Iraq",earthquake,5.7,1.8,0.05,122,reviewed,us,us,
2018-01-11T20:19:40.370Z,33.5562,45.7028,10,4.1,mb,,71,1.556,1.07,us,us2000cpb2,2018-04-03T01:40:27.040Z,"25 km SSE of Mandal?, Iraq",earthquake,8.6,1.9,0.1,27,reviewed,us,us,
2018-01-11T14:47:17.370Z,33.6076,45.5355,10,4,mb,,166,1.513,0.94,us,us2000cpaw,2018-04-03T01:40:26.040Z,"15 km S of Mandal?, Iraq",earthquake,9.1,1.9,0.097,29,reviewed,us,us,
